[2026-05-19T17:24:10+0300] Launching realtime watcher process...
2026-05-19 17:24:11,986 DEBUG asyncio | Using selector: KqueueSelector
2026-05-19 17:34:18,032 DEBUG hpack.hpack | Decoded 1, consumed 1 bytes
2026-05-19 17:34:18,032 DEBUG hpack.hpack | Decoded (b'x-envoy-attempt-count', <memory at 0x111f1a2c0>), total consumed 19 bytes, indexed True
2026-05-19 17:34:18,032 DEBUG hpack.hpack | Decoded 21, consumed 1 bytes
2026-05-19 17:34:18,032 DEBUG hpack.hpack | Decoded 3, consumed 1 bytes
2026-05-19 17:34:18,032 DEBUG hpack.hpack | Decoded (b'x-envoy-upstream-service-time', <memory at 0x111f1a380>), total consumed 27 bytes, indexed True
2026-05-19 17:34:18,032 DEBUG hpack.hpack | Decoded 5, consumed 1 bytes
2026-05-19 17:34:18,032 DEBUG hpack.hpack | Decoded 16, consumed 1 bytes
2026-05-19 17:34:18,032 DEBUG hpack.hpack | Decoded (b'alt-svc', b'h3=":443"; ma=86400'), total consumed 24 bytes, indexed True
2026-05-19 17:34:18,033 DEBUG httpcore.http2 | receive_response_headers.complete return_value=(200, [(b'date', b'Tue, 19 May 2026 14:35:06 GMT'), (b'content-type', b'application/json; charset=utf-8'), (b'content-length', b'2'), (b'content-range', b'*/*'), (b'cf-ray', b'9fe3d3829eef3d7c-TLV'), (b'cf-cache-status', b'DYNAMIC'), (b'content-location', b'/utilRunLogs?limit=1&running_now=eq.True&select=run_id'), (b'server', b'cloudflare'), (b'strict-transport-security', b'max-age=31536000; includeSubDomains; preload'), (b'x-content-type-options', b'nosniff'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'gsdrcyrduxbrxgsvhxvr'), (b'sb-request-id', b'019e40a9-6da3-72ad-8a04-ef149bf4f319'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'257'), (b'alt-svc', b'h3=":443"; ma=86400')])
2026-05-19 17:34:18,033 INFO httpx | HTTP Request: GET https://gsdrcyrduxbrxgsvhxvr.supabase.co/rest/v1/utilRunLogs?select=run_id&running_now=eq.True&limit=1 "HTTP/2 200 OK"
2026-05-19 17:34:18,033 DEBUG httpcore.http2 | receive_response_body.started request=<Request [b'GET']> stream_id=1
2026-05-19 17:34:18,033 DEBUG httpcore.http2 | receive_response_body.complete
2026-05-19 17:34:18,033 DEBUG httpcore.http2 | response_closed.started stream_id=1
2026-05-19 17:34:18,033 DEBUG httpcore.http2 | response_closed.complete
2026-05-19 17:34:18,034 DEBUG httpcore.http2 | send_request_headers.started request=<Request [b'GET']> stream_id=3
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b':method', b'GET') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 2 with 7 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b':authority', b'gsdrcyrduxbrxgsvhxvr.supabase.co') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 75 with 7 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b':scheme', b'https') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 7 with 7 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b':path', b'/rest/v1/utilRunLogs?select=run_id&order=run_id.desc&limit=1') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 4 with 6 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 44 with 7 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b'accept', b'*/*') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 74 with 7 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b'accept-encoding', b'gzip, deflate, zstd') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 73 with 7 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b'user-agent', b'python-httpx/0.28.1') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 72 with 7 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b'x-client-info', b'supabase-py/2.30.0') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 71 with 7 bits
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Adding (b'x-supabase-client-platform', b'Darwin') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,035 DEBUG hpack.hpack | Encoding 70 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Adding (b'x-supabase-client-platform-version', b'24.6.0') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 69 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime', b'python') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 68 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime-version', b'3.13.3') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 67 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Adding (b'apikey', b'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImdzZHJjeXJkdXhicnhnc3ZoeHZyIiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc3MzkyNzIwNywiZXhwIjoyMDg5NTAzMjA3fQ.TjKRxxgHXJ5wIeBlkC9LmAqSVEa_O-EUM7LDDhvmUWE') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 66 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Adding (b'authorization', b'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImdzZHJjeXJkdXhicnhnc3ZoeHZyIiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc3MzkyNzIwNywiZXhwIjoyMDg5NTAzMjA3fQ.TjKRxxgHXJ5wIeBlkC9LmAqSVEa_O-EUM7LDDhvmUWE') to the header table, sensitive:True, huffman:True
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 23 with 4 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 183 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Adding (b'accept-profile', b'public') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 65 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Adding (b'content-profile', b'public') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 64 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Adding (b'cookie', b'__cf_bm=69wILrkjLbDx7WHIFNKsi8jlrXXEEtE1MtY8oDMCgbk-1779200942.680202-1.0.1.1-CxkNcIAONAUSFn.QHiScG0fwnhZ50fEBJEiuzrEDXcmUKecGJ_YZMzS15.rpDGKBtJd7uyaa_RwK.rtcM914soBtLzTMer9CO17ajiRa2cMzhPLcWO5OmN95Cv74K7ex') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoding 63 with 7 bits
2026-05-19 17:34:18,036 DEBUG hpack.hpack | Encoded header block to b"\x82\xcb\x87D\xacb\xc2\xa1,w\x0b\x16\xa4\xd4m\xb6\xac\xe7\x99\x1f\xe2\x0bAH\x98,\xb6\xa8\x8d'\xc1\xec\x90\xb6Ae\xb5Di\x17\x90\xa8'\xc5\x06\xa4\xc9\x80?\xca\xc9\xc8\xc7\xc6\xc5\xc4\xc3\xc2\x1f\x08\xff8\xbaQ\xd8[\x14/\xac\xb3\xc7\x88\x86\xd4l\xb98{\xc8\x1d&\xc8\x8c\x95ml\x97\xb29\x93\xad\x7f\x9coe}r\xfa\xcbY\x19\xd0mF\xcb\xeeO\xcb\xb3\xf3\xa7\x0f\xbf\xdd\xd9\x11\x92\xac\xb4~\x9b#\x99)\x93\xdf\xee<\xbd\x0b\xf9\x97\xac\x9f\x93\x98\x95OQ\x19\xfd9q\xfe\xfa\xc8o\x06%/\xa3\xf7vG2U\xa6\x82U\xfb_1q\x94\x94\xbe\x8f\xdd\xd9\x11\x92\x9a'\x92\xf6G4o#:=\xf5\xf5\xa7\xdeO\x1a}x7\xef\xe4\xfe2t?\xad\x17\xe6oN\xf8}\xe8\xe9\x0b2\xec_\x7fL\xdb|\xf9\x9b\x1f\xe6V\xfcd-\xda:\xde\x7f=0\xf6\xdd\xc7\x00\xe2\xd4\xb6\x0e\x1a\x1d\xcf~\xfc\xfd\xe9\xe1\xcb\x07\xc1\xc0\xbf"
2026-05-19 17:34:18,037 DEBUG httpcore.http2 | send_request_headers.complete
2026-05-19 17:34:18,037 DEBUG httpcore.http2 | send_request_body.started request=<Request [b'GET']> stream_id=3
2026-05-19 17:34:18,037 DEBUG httpcore.http2 | send_request_body.complete
2026-05-19 17:34:18,037 DEBUG httpcore.http2 | receive_response_headers.started request=<Request [b'GET']> stream_id=3
2026-05-19 17:34:18,287 DEBUG hpack.hpack | Decoding b'\x88\xce\xcd\\\x0216^\x84\x02\xc0c\xe7\x7f\r\x8f~R\xb3#/4I\x1be\x99\x1d"\xdb\xf3\xf1\xcc]\xa6b\xd4\x9a\x8d\xb6\xd5\x9c\xf3#\xfc\xa0\xd4\x990\x07\xe0\xf6H[ \xb2\xda\xa24\x8b\xc8T\x13\xe1\x05\xa0\xa4L\x16[TF\x93\xcb\xca\xc9\xc8\xc7\xc6\x7f\x06\x9a\x00_+@\x1b\xeb8YeY\xd9\x1b"\xcf\x89\x96Vd\x12>6\x8a(\xdf+\xbf\xc5\x7f\x05\x03177\xc4'
2026-05-19 17:34:18,287 DEBUG hpack.hpack | Decoded 8, consumed 1 bytes
2026-05-19 17:34:18,287 DEBUG hpack.hpack | Decoded (b':status', b'200'), consumed 1
2026-05-19 17:34:18,287 DEBUG hpack.hpack | Decoded 78, consumed 1 bytes
2026-05-19 17:34:18,287 DEBUG hpack.hpack | Decoded (b'date', b'Tue, 19 May 2026 14:35:06 GMT'), consumed 1
2026-05-19 17:34:18,287 DEBUG hpack.hpack | Decoded 77, consumed 1 bytes
2026-05-19 17:34:18,287 DEBUG hpack.hpack | Decoded (b'content-type', b'application/json; charset=utf-8'), consumed 1
2026-05-19 17:34:18,287 DEBUG hpack.hpack | Decoded 28, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 2, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded (b'content-length', <memory at 0x111f1a680>), total consumed 4 bytes, indexed True
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 30, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 4, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded (b'content-range', b'0-0/*'), total consumed 6 bytes, indexed True
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 76, consumed 2 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 15, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded (b'cf-ray', b'9fe3d384cd533d7c-TLV'), total consumed 18 bytes, indexed True
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 76, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded (b'cf-cache-status', b'DYNAMIC'), consumed 1
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 29, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 38, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded (b'content-location', b'/utilRunLogs?limit=1&order=run_id.desc&select=run_id'), total consumed 40 bytes, indexed True
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 75, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded (b'server', b'cloudflare'), consumed 1
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 74, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded (b'strict-transport-security', b'max-age=31536000; includeSubDomains; preload'), consumed 1
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 73, consumed 1 bytes
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded (b'x-content-type-options', b'nosniff'), consumed 1
2026-05-19 17:34:18,288 DEBUG hpack.hpack | Decoded 72, consumed 1 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded (b'content-profile', b'public'), consumed 1
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded 71, consumed 1 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded (b'sb-gateway-version', <memory at 0x111f19d80>), consumed 1
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded 70, consumed 1 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded (b'sb-project-ref', b'gsdrcyrduxbrxgsvhxvr'), consumed 1
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded 69, consumed 2 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded 26, consumed 1 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded (b'sb-request-id', b'019e40a9-6eff-7d5c-9233-30d9a4e2b9e7'), total consumed 29 bytes, indexed True
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded 69, consumed 1 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded (b'x-envoy-attempt-count', <memory at 0x111f1a2c0>), consumed 1
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded 68, consumed 2 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded 3, consumed 1 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded (b'x-envoy-upstream-service-time', <memory at 0x111f1a740>), total consumed 6 bytes, indexed True
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded 68, consumed 1 bytes
2026-05-19 17:34:18,289 DEBUG hpack.hpack | Decoded (b'alt-svc', b'h3=":443"; ma=86400'), consumed 1
2026-05-19 17:34:18,289 DEBUG httpcore.http2 | receive_response_headers.complete return_value=(200, [(b'date', b'Tue, 19 May 2026 14:35:06 GMT'), (b'content-type', b'application/json; charset=utf-8'), (b'content-length', b'16'), (b'content-range', b'0-0/*'), (b'cf-ray', b'9fe3d384cd533d7c-TLV'), (b'cf-cache-status', b'DYNAMIC'), (b'content-location', b'/utilRunLogs?limit=1&order=run_id.desc&select=run_id'), (b'server', b'cloudflare'), (b'strict-transport-security', b'max-age=31536000; includeSubDomains; preload'), (b'x-content-type-options', b'nosniff'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'gsdrcyrduxbrxgsvhxvr'), (b'sb-request-id', b'019e40a9-6eff-7d5c-9233-30d9a4e2b9e7'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'177'), (b'alt-svc', b'h3=":443"; ma=86400')])
2026-05-19 17:34:18,290 INFO httpx | HTTP Request: GET https://gsdrcyrduxbrxgsvhxvr.supabase.co/rest/v1/utilRunLogs?select=run_id&order=run_id.desc&limit=1 "HTTP/2 200 OK"
2026-05-19 17:34:18,290 DEBUG httpcore.http2 | receive_response_body.started request=<Request [b'GET']> stream_id=3
2026-05-19 17:34:18,290 DEBUG httpcore.http2 | receive_response_body.complete
2026-05-19 17:34:18,290 DEBUG httpcore.http2 | response_closed.started stream_id=3
2026-05-19 17:34:18,290 DEBUG httpcore.http2 | response_closed.complete
2026-05-19 17:34:18,292 DEBUG httpcore.http2 | send_request_headers.started request=<Request [b'POST']> stream_id=5
2026-05-19 17:34:18,292 DEBUG hpack.hpack | Adding (b':method', b'POST') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,292 DEBUG hpack.hpack | Encoding 3 with 7 bits
2026-05-19 17:34:18,292 DEBUG hpack.hpack | Adding (b':authority', b'gsdrcyrduxbrxgsvhxvr.supabase.co') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,292 DEBUG hpack.hpack | Encoding 76 with 7 bits
2026-05-19 17:34:18,292 DEBUG hpack.hpack | Adding (b':scheme', b'https') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,292 DEBUG hpack.hpack | Encoding 7 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b':path', b'/rest/v1/utilRunLogs') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 4 with 6 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 15 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'accept', b'*/*') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 75 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'accept-encoding', b'gzip, deflate, zstd') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 74 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'user-agent', b'python-httpx/0.28.1') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 73 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'prefer', b'return=representation') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 5 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 15 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'x-client-info', b'supabase-py/2.30.0') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 73 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'x-supabase-client-platform', b'Darwin') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 72 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'x-supabase-client-platform-version', b'24.6.0') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 71 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime', b'python') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 70 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime-version', b'3.13.3') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 69 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'apikey', b'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImdzZHJjeXJkdXhicnhnc3ZoeHZyIiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc3MzkyNzIwNywiZXhwIjoyMDg5NTAzMjA3fQ.TjKRxxgHXJ5wIeBlkC9LmAqSVEa_O-EUM7LDDhvmUWE') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Encoding 68 with 7 bits
2026-05-19 17:34:18,293 DEBUG hpack.hpack | Adding (b'authorization', b'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImdzZHJjeXJkdXhicnhnc3ZoeHZyIiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc3MzkyNzIwNywiZXhwIjoyMDg5NTAzMjA3fQ.TjKRxxgHXJ5wIeBlkC9LmAqSVEa_O-EUM7LDDhvmUWE') to the header table, sensitive:True, huffman:True
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 23 with 4 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 183 with 7 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Adding (b'accept-profile', b'public') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 67 with 7 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Adding (b'content-profile', b'public') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 66 with 7 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Adding (b'cookie', b'__cf_bm=69wILrkjLbDx7WHIFNKsi8jlrXXEEtE1MtY8oDMCgbk-1779200942.680202-1.0.1.1-CxkNcIAONAUSFn.QHiScG0fwnhZ50fEBJEiuzrEDXcmUKecGJ_YZMzS15.rpDGKBtJd7uyaa_RwK.rtcM914soBtLzTMer9CO17ajiRa2cMzhPLcWO5OmN95Cv74K7ex') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 65 with 7 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Adding (b'content-length', b'61') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 28 with 6 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 2 with 7 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Adding (b'content-type', b'application/json') to the header table, sensitive:False, huffman:True
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 31 with 6 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoding 11 with 7 bits
2026-05-19 17:34:18,294 DEBUG hpack.hpack | Encoded header block to b"\x83\xcc\x87D\x8fb\xc2\xa1,w\x0b\x16\xa4\xd4m\xb6\xac\xe7\x99\x1f\xcb\xca\xc9@\x85\xae\xc2\xca[?\x8f\xb0\xa9\xb6\xca\xa0\xb0\xb5\xd8T\x16\xa4\x8d&=_\xc9\xc8\xc7\xc6\xc5\xc4\x1f\x08\xff8\xbaQ\xd8[\x14/\xac\xb3\xc7\x88\x86\xd4l\xb98{\xc8\x1d&\xc8\x8c\x95ml\x97\xb29\x93\xad\x7f\x9coe}r\xfa\xcbY\x19\xd0mF\xcb\xeeO\xcb\xb3\xf3\xa7\x0f\xbf\xdd\xd9\x11\x92\xac\xb4~\x9b#\x99)\x93\xdf\xee<\xbd\x0b\xf9\x97\xac\x9f\x93\x98\x95OQ\x19\xfd9q\xfe\xfa\xc8o\x06%/\xa3\xf7vG2U\xa6\x82U\xfb_1q\x94\x94\xbe\x8f\xdd\xd9\x11\x92\x9a'\x92\xf6G4o#:=\xf5\xf5\xa7\xdeO\x1a}x7\xef\xe4\xfe2t?\xad\x17\xe6oN\xf8}\xe8\xe9\x0b2\xec_\x7fL\xdb|\xf9\x9b\x1f\xe6V\xfcd-\xda:\xde\x7f=0\xf6\xdd\xc7\x00\xe2\xd4\xb6\x0e\x1a\x1d\xcf~\xfc\xfd\xe9\xe1\xcb\x07\xc3\xc2\xc1\\\x82p?_\x8b\x1du\xd0b\r&=LtA\xea"
2026-05-19 17:34:18,294 DEBUG httpcore.http2 | send_request_headers.complete
2026-05-19 17:34:18,295 DEBUG httpcore.http2 | send_request_body.started request=<Request [b'POST']> stream_id=5
2026-05-19 17:34:18,295 DEBUG httpcore.http2 | send_request_body.complete
2026-05-19 17:34:18,295 DEBUG httpcore.http2 | receive_response_headers.started request=<Request [b'POST']> stream_id=5
2026-05-19 17:34:18,476 DEBUG hpack.hpack | Decoding b'N\x03409\xd5\xd4\x7f\x12\x8f~R\xb3#/8\xe0\xe5\x95\x99\x1d"\xdb\xf3\xf1\xd1Z\x83\x9b\xd9\xab\xd0\xcf{\x8b\x84\x84-i[\x05D<\x86\xaao\xcf@\x89\xae\xc3\xf9\xf4\xb2\x124\xda\x8f\x91\xd6t&m\xb87o\xfbP\xb6X{ \x13-\x81\xbf\xce\xcd\x7f\r\x99\x00_+@\x1b\xeb:\x00\x01g@\xdb\xcb\r\xc0\x95a\xb8\xfb\xc2!\x04\x19\x1fk\xcc\x7f\x0c\x0293\xcb'
2026-05-19 17:34:18,476 DEBUG hpack.hpack | Decoded 14, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 3, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b':status', <memory at 0x111f19b40>), total consumed 5 bytes, indexed True
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 85, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'date', b'Tue, 19 May 2026 14:35:06 GMT'), consumed 1
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 84, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'content-type', b'application/json; charset=utf-8'), consumed 1
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 81, consumed 2 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 15, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'cf-ray', b'9fe3d3866aff3d7c-TLV'), total consumed 18 bytes, indexed True
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 81, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'cf-cache-status', b'DYNAMIC'), consumed 1
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 26, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 3, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'content-encoding', b'gzip'), total consumed 5 bytes, indexed True
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 80, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'server', b'cloudflare'), consumed 1
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 79, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'strict-transport-security', b'max-age=31536000; includeSubDomains; preload'), consumed 1
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 59, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 11, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'vary', b'Accept-Encoding'), total consumed 13 bytes, indexed True
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded 79, consumed 1 bytes
2026-05-19 17:34:18,477 DEBUG hpack.hpack | Decoded (b'x-content-type-options', b'nosniff'), consumed 1
2026-05-19 17:34:18,478 DEBUG hpack.hpack | Decoded 9, consumed 1 bytes
2026-05-19 17:34:18,478 DEBUG hpack.hpack | Decoded 17, consumed 1 bytes
2026-05-19 17:34:18,478 DEBUG hpack.hpack | Decoded (b'proxy-status', b'PostgREST; error=23505'), total consumed 29 bytes, indexed True
2026-05-19 17:34:18,478 DEBUG hpack.hpack | Decoded 78, consumed 1 bytes
