cinema,datetext,timetext,partialHref,title,snif,type
RH,25-01-12,19:50,17261,A Real Pain,Tel Aviv,R
RH,25-01-12,21:50,17262,A Real Pain,Tel Aviv,R
RH,25-01-12,17:00,21438,A Real Pain,Kiryat Ono,R
RH,25-01-12,19:30,21439,A Real Pain,Kiryat Ono,R
RH,25-01-12,21:50,21440,A Real Pain,Kiryat Ono,R
LC,25-01-12,11:20,563835,Anora,Tel Aviv,R
LC,25-01-12,16:15,563837,Anora,Tel Aviv,R
LC,25-01-12,21:30,563836,Anora,Tel Aviv,R
LC,25-01-12,21:15,563676,Anora,Raanana,R
HC,25-01-12,19:15,2851,Anora,Kiryat Bialik,R
YP,25-01-12,14:30,66964,Anora,Rishon Letzion,R
YP,25-01-12,14:20,47506,Anora,Ayalon,R
YP,25-01-12,20:10,47479,Anora,Ayalon,R
YP,25-01-12,14:10,73796,Anora,Haifa,R
LC,25-01-12,11:30,563831,Babygirl,Tel Aviv,R
LC,25-01-12,16:30,563832,Babygirl,Tel Aviv,R
LC,25-01-12,19:00,563833,Babygirl,Tel Aviv,R
LC,25-01-12,21:40,563834,Babygirl,Tel Aviv,R
LC,25-01-12,19:10,563673,Babygirl,Raanana,R
LC,25-01-12,21:30,563674,Babygirl,Raanana,R
LC,25-01-12,21:00,563990,Babygirl,Jerusalem,R
HC,25-01-12,19:20,2859,Babygirl,Nahariya,R
HC,25-01-12,14:45,2859,Babygirl,Kiryat Bialik,R
HC,25-01-12,17:10,2859,Babygirl,Kiryat Bialik,R
HC,25-01-12,20:00,2859,Babygirl,Kiryat Bialik,R
HC,25-01-12,22:00,2859,Babygirl,Kiryat Bialik,R
HC,25-01-12,19:00,2859,Babygirl,Modiin,R
HC,25-01-12,21:30,2859,Babygirl,Modiin,R
HC,25-01-12,19:20,2859,Babygirl,Rehovot,R
HC,25-01-12,21:50,2859,Babygirl,Rehovot,R
HC,25-01-12,20:30,2859,Babygirl,Ashdod,R
YP,25-01-12,15:10,66946,Babygirl,Rishon Letzion,R
YP,25-01-12,17:30,66947,Babygirl,Rishon Letzion,R
YP,25-01-12,19:50,66948,Babygirl,Rishon Letzion,R
YP,25-01-12,20:10,66955,Babygirl,Rishon Letzion,R
YP,25-01-12,22:10,66949,Babygirl,Rishon Letzion,R
YP,25-01-12,22:30,66956,Babygirl,Rishon Letzion,R
YP,25-01-12,20:30,67009,Babygirl,Rishon Letzion,VIP
YP,25-01-12,17:20,47725,Babygirl,Ayalon,R
YP,25-01-12,19:40,47726,Babygirl,Ayalon,R
YP,25-01-12,21:50,47611,Babygirl,Ayalon,R
YP,25-01-12,14:00,68604,Babygirl,Beer Sheva,R
YP,25-01-12,16:30,68605,Babygirl,Beer Sheva,R
YP,25-01-12,16:30,68951,Babygirl,Beer Sheva,R
YP,25-01-12,19:50,68725,Babygirl,Beer Sheva,R
YP,25-01-12,22:10,68726,Babygirl,Beer Sheva,R
YP,25-01-12,19:15,58494,Babygirl,Zichron Yaakov,R
YP,25-01-12,21:40,58495,Babygirl,Zichron Yaakov,R
YP,25-01-12,14:00,73953,Babygirl,Haifa,R
YP,25-01-12,16:30,73954,Babygirl,Haifa,R
YP,25-01-12,19:00,73955,Babygirl,Haifa,R
YP,25-01-12,19:10,73857,Babygirl,Haifa,R
YP,25-01-12,21:00,74238,Babygirl,Haifa,R
YP,25-01-12,21:30,73956,Babygirl,Haifa,R
CC,25-01-12,16:10,5397,Babygirl,Glilot,R
CC,25-01-12,19:00,5397,Babygirl,Glilot,R
CC,25-01-12,20:10,5397,Babygirl,Glilot,R
CC,25-01-12,21:50,5397,Babygirl,Glilot,R
YP,25-01-12,17:30,69061,Babygirl,Jerusalem,R
YP,25-01-12,19:50,69062,Babygirl,Jerusalem,R
YP,25-01-12,22:10,69063,Babygirl,Jerusalem,R
CC,25-01-12,19:00,5397,Babygirl,Glilot,4DX
CC,25-01-12,21:50,5397,Babygirl,Glilot,4DX
CC,25-01-12,16:00,5397,Babygirl,Rishon Letzion,R
CC,25-01-12,18:50,5397,Babygirl,Rishon Letzion,R
CC,25-01-12,20:40,5397,Babygirl,Rishon Letzion,R
CC,25-01-12,21:40,5397,Babygirl,Rishon Letzion,R
CC,25-01-12,19:10,5397,Babygirl,Jerusalem,R
CC,25-01-12,21:50,5397,Babygirl,Jerusalem,R
CC,25-01-12,18:30,5397,Babygirl,Kfar Saba,R
CC,25-01-12,21:10,5397,Babygirl,Kfar Saba,R
CC,25-01-12,19:00,5397,Babygirl,Netanya,R
CC,25-01-12,21:40,5397,Babygirl,Netanya,R
CC,25-01-12,20:00,5397,Babygirl,Netanya,Prime
CC,25-01-12,18:40,5397,Babygirl,Beer Sheva,R
CC,25-01-12,21:30,5397,Babygirl,Beer Sheva,R
CC,25-01-12,19:30,5397,Babygirl,Chadera,R
CC,25-01-12,21:00,5397,Babygirl,Chadera,R
CC,25-01-12,22:00,5397,Babygirl,Chadera,R
CC,25-01-12,19:20,5397,Babygirl,Ashdod,R
CC,25-01-12,20:30,5397,Babygirl,Ashdod,R
CC,25-01-12,22:00,5397,Babygirl,Ashdod,R
RH,25-01-12,19:30,44432,Babygirl,Givataim,R
RH,25-01-12,21:50,44433,Babygirl,Givataim,R
ML,25-01-12,21:55,62306,Better Man,Carmiel,R
CC,25-01-12,21:30,5418,Better Man,Glilot,R
CC,25-01-12,19:00,5418,Better Man,Jerusalem,R
CC,25-01-12,18:45,5418,Better Man,Beer Sheva,R
CC,25-01-12,05:00,5418,Better Man,Beer Sheva,R
YP,25-01-12,14:45,66953,Better Man,Rishon Letzion,R
YP,25-01-12,14:40,47823,Better Man,Ayalon,R
YP,25-01-12,19:00,68952,Better Man,Beer Sheva,R
YP,25-01-12,14:00,58229,Better Man,Zichron Yaakov,R
YP,25-01-12,16:45,58230,Better Man,Zichron Yaakov,R
YP,25-01-12,14:15,73892,Better Man,Haifa,R
YP,25-01-12,21:10,74108,Better Man,Haifa,R
YP,25-01-12,18:30,69126,Better Man,Jerusalem,R
YP,25-01-12,21:40,69127,Better Man,Jerusalem,R
HC,25-01-12,21:45,2880,Better Man,Nahariya,R
HC,25-01-12,21:20,2880,Better Man,Kiryat Bialik,R
HC,25-01-12,21:00,2880,Better Man,Ashdod,R
YP,25-01-12,17:15,47507,Cocorico,Ayalon,R
YP,25-01-12,15:30,69060,Cocorico,Jerusalem,R
CC,25-01-12,14:00,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-12,17:15,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-12,18:50,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-12,20:30,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-12,22:00,5378,Den of Thieves 2: Pantera,Glilot,R
CC,25-01-12,14:00,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-12,17:20,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-12,18:00,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-12,19:00,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-12,20:30,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-12,21:20,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
CC,25-01-12,22:20,5378,Den of Thieves 2: Pantera,Rishon Letzion,R
ML,25-01-12,18:55,62297,Den of Thieves 2: Pantera,Carmiel,UPGRADE
ML,25-01-12,21:50,62298,Den of Thieves 2: Pantera,Carmiel,UPGRADE
CC,25-01-12,14:10,5378,Den of Thieves 2: Pantera,Jerusalem,R
CC,25-01-12,15:20,5378,Den of Thieves 2: Pantera,Jerusalem,R
CC,25-01-12,18:40,5378,Den of Thieves 2: Pantera,Jerusalem,R
CC,25-01-12,21:10,5378,Den of Thieves 2: Pantera,Jerusalem,R
CC,25-01-12,22:00,5378,Den of Thieves 2: Pantera,Jerusalem,R
CC,25-01-12,19:50,5378,Den of Thieves 2: Pantera,Kfar Saba,R
CC,25-01-12,21:40,5378,Den of Thieves 2: Pantera,Kfar Saba,R
CC,25-01-12,14:00,5378,Den of Thieves 2: Pantera,Kfar Saba,Prime
CC,25-01-12,17:20,5378,Den of Thieves 2: Pantera,Kfar Saba,Prime
CC,25-01-12,14:30,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-12,17:40,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-12,18:45,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-12,21:00,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-12,22:00,5378,Den of Thieves 2: Pantera,Netanya,R
CC,25-01-12,20:00,5378,Den of Thieves 2: Pantera,Netanya,Prime
CC,25-01-12,15:00,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-12,18:30,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-12,20:40,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-12,21:50,5378,Den of Thieves 2: Pantera,Beer Sheva,R
CC,25-01-12,14:00,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-12,15:15,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-12,18:30,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-12,19:50,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-12,21:45,5378,Den of Thieves 2: Pantera,Chadera,R
CC,25-01-12,14:50,5378,Den of Thieves 2: Pantera,Ashdod,R
CC,25-01-12,16:30,5378,Den of Thieves 2: Pantera,Ashdod,R
CC,25-01-12,18:35,5378,Den of Thieves 2: Pantera,Ashdod,R
CC,25-01-12,20:30,5378,Den of Thieves 2: Pantera,Ashdod,R
CC,25-01-12,21:50,5378,Den of Thieves 2: Pantera,Ashdod,R
ML,25-01-12,13:15,58729,Den of Thieves 2: Pantera,Haifa,R
ML,25-01-12,18:30,58728,Den of Thieves 2: Pantera,Haifa,R
ML,25-01-12,22:00,58727,Den of Thieves 2: Pantera,Haifa,UPGRADE
ML,25-01-12,19:00,82206,Den of Thieves 2: Pantera,Netanya,UPGRADE
ML,25-01-12,22:05,82207,Den of Thieves 2: Pantera,Netanya,UPGRADE
ML,25-01-12,18:05,2049,Den of Thieves 2: Pantera,Glilot,UPGRADE
ML,25-01-12,21:05,2050,Den of Thieves 2: Pantera,Glilot,UPGRADE
LC,25-01-12,14:15,563855,Emilia Pérez,Tel Aviv,R
CC,25-01-12,18:50,5328,Emilia Pérez,Glilot,R
CC,25-01-12,19:00,5328,Emilia Pérez,Rishon Letzion,R
ML,25-01-12,18:45,82202,Gladiator II,Netanya,R
HC,25-01-12,22:10,2768,Gladiator II,Kiryat Bialik,R
HC,25-01-12,20:45,2768,Gladiator II,Rehovot,R
CC,25-01-12,21:30,5327,Gladiator II,Rishon Letzion,R
CC,25-01-12,21:40,5327,Gladiator II,Kfar Saba,Prime
CC,25-01-12,21:40,5327,Gladiator II,Netanya,R
CC,25-01-12,21:00,5327,Gladiator II,Beer Sheva,R
CC,25-01-12,21:20,5327,Gladiator II,Chadera,R
YP,25-01-12,21:20,66988,Gladiator II,Rishon Letzion,R
YP,25-01-12,18:20,74007,Gladiator II,Haifa,R
ML,25-01-12,19:20,62289,Kraven the Hunter,Carmiel,R
ML,25-01-12,21:55,82195,Kraven the Hunter,Netanya,R
HC,25-01-12,19:30,2869,Kraven the Hunter,Kiryat Bialik,R
HC,25-01-12,19:20,2869,Kraven the Hunter,Ashdod,R
CC,25-01-12,21:40,4806,Kraven the Hunter,Rishon Letzion,R
YP,25-01-12,19:10,66935,Kraven the Hunter,Rishon Letzion,R
YP,25-01-12,17:40,68581,Kraven the Hunter,Beer Sheva,R
YP,25-01-12,16:30,73856,Kraven the Hunter,Haifa,R
YP,25-01-12,14:20,68993,Kraven the Hunter,Jerusalem,R
LC,25-01-12,11:30,563854,La chambre des merveilles,Tel Aviv,R
LC,25-01-12,19:30,563853,La chambre des merveilles,Tel Aviv,R
LC,25-01-12,16:45,563680,La chambre des merveilles,Raanana,R
HC,25-01-12,14:50,2881,La chambre des merveilles,Kiryat Bialik,R
HC,25-01-12,19:10,2881,La chambre des merveilles,Kiryat Bialik,R
HC,25-01-12,19:30,2881,La chambre des merveilles,Petach Tikvah,R
HC,25-01-12,17:30,2881,La chambre des merveilles,Modiin,R
HC,25-01-12,16:50,2881,La chambre des merveilles,Rehovot,R
HC,25-01-12,19:00,2881,La chambre des merveilles,Rehovot,R
CC,25-01-12,14:10,5206,La chambre des merveilles,Glilot,R
CC,25-01-12,16:40,5206,La chambre des merveilles,Glilot,R
CC,25-01-12,19:10,5206,La chambre des merveilles,Glilot,R
CC,25-01-12,21:30,5206,La chambre des merveilles,Glilot,R
CC,25-01-12,19:15,5206,La chambre des merveilles,Rishon Letzion,R
CC,25-01-12,16:50,5206,La chambre des merveilles,Jerusalem,R
CC,25-01-12,19:10,5206,La chambre des merveilles,Jerusalem,R
CC,25-01-12,21:30,5206,La chambre des merveilles,Jerusalem,R
CC,25-01-12,20:40,5206,La chambre des merveilles,Kfar Saba,Prime
CC,25-01-12,19:00,5206,La chambre des merveilles,Chadera,R
CC,25-01-12,21:15,5206,La chambre des merveilles,Chadera,R
CC,25-01-12,17:00,5206,La chambre des merveilles,Chadera,Prime
CC,25-01-12,16:40,5206,La chambre des merveilles,Ashdod,R
CC,25-01-12,19:10,5206,La chambre des merveilles,Ashdod,R
CC,25-01-12,21:40,5206,La chambre des merveilles,Ashdod,R
YP,25-01-12,19:15,47508,Lee,Ayalon,R
CC,25-01-12,20:40,5294,Matchmaking 2,Glilot,R
CC,25-01-12,21:00,5294,Matchmaking 2,Rishon Letzion,R
CC,25-01-12,19:30,5294,Matchmaking 2,Jerusalem,R
CC,25-01-12,22:00,5294,Matchmaking 2,Jerusalem,R
CC,25-01-12,21:20,5294,Matchmaking 2,Beer Sheva,R
CC,25-01-12,21:15,5294,Matchmaking 2,Ashdod,R
ML,25-01-12,19:50,62290,Moana 2,Carmiel,R
ML,25-01-12,15:05,58717,Moana 2,Haifa,UPGRADE
ML,25-01-12,19:50,58715,Moana 2,Haifa,UPGRADE
ML,25-01-12,21:40,58716,Moana 2,Haifa,R
ML,25-01-12,20:05,82196,Moana 2,Netanya,R
HC,25-01-12,19:20,2805,Moana 2,Carmiel,R
HC,25-01-12,15:20,2805,Moana 2,Kiryat Bialik,R
HC,25-01-12,17:30,2805,Moana 2,Kiryat Bialik,R
HC,25-01-12,19:40,2805,Moana 2,Kiryat Bialik,R
HC,25-01-12,21:15,2805,Moana 2,Modiin,R
HC,25-01-12,15:10,2805,Moana 2,Ashdod,R
CC,25-01-12,20:50,5214,Moana 2,Glilot,R
CC,25-01-12,15:00,5214,Moana 2,Rishon Letzion,R
CC,25-01-12,16:00,5214,Moana 2,Rishon Letzion,R
CC,25-01-12,18:30,5214,Moana 2,Rishon Letzion,R
CC,25-01-12,14:20,5214,Moana 2,Jerusalem,R
CC,25-01-12,16:40,5214,Moana 2,Jerusalem,R
CC,25-01-12,19:10,5214,Moana 2,Jerusalem,R
CC,25-01-12,19:10,5214,Moana 2,Kfar Saba,Prime
CC,25-01-12,14:50,5214,Moana 2,Netanya,R
CC,25-01-12,16:00,5214,Moana 2,Beer Sheva,R
CC,25-01-12,18:30,5214,Moana 2,Beer Sheva,R
CC,25-01-12,19:20,5214,Moana 2,Chadera,Prime
YP,25-01-12,17:20,66997,Moana 2,Rishon Letzion,R
YP,25-01-12,15:15,47724,Moana 2,Ayalon,R
YP,25-01-12,18:30,47698,Moana 2,Ayalon,R
YP,25-01-12,15:40,68906,Moana 2,Beer Sheva,R
ML,25-01-12,18:35,62284,Mufasa: The Lion King,Carmiel,UPGRADE
ML,25-01-12,21:15,62283,Mufasa: The Lion King,Carmiel,UPGRADE
ML,25-01-12,14:00,58711,Mufasa: The Lion King,Haifa,R
ML,25-01-12,19:05,58709,Mufasa: The Lion King,Haifa,R
ML,25-01-12,22:05,58710,Mufasa: The Lion King,Haifa,UPGRADE
ML,25-01-12,19:15,82189,Mufasa: The Lion King,Netanya,R
ML,25-01-12,20:30,82188,Mufasa: The Lion King,Netanya,UPGRADE
ML,25-01-12,21:55,82190,Mufasa: The Lion King,Netanya,R
ML,25-01-12,22:00,2045,Mufasa: The Lion King,Glilot,UPGRADE
HC,25-01-12,16:30,2814,Mufasa: The Lion King,Carmiel,R
HC,25-01-12,14:10,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-12,16:50,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-12,19:20,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-12,20:45,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-12,21:50,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-12,22:00,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-12,20:20,2814,Mufasa: The Lion King,Rehovot,R
HC,25-01-12,15:40,2814,Mufasa: The Lion King,Ashdod,R
HC,25-01-12,18:20,2814,Mufasa: The Lion King,Ashdod,R
HC,25-01-12,20:50,2814,Mufasa: The Lion King,Ashdod,R
CC,25-01-12,14:45,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-12,17:30,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-12,19:00,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-12,20:20,5135,Mufasa: The Lion King,Glilot,R
YP,25-01-12,15:30,66993,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-12,18:00,66994,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-12,16:00,66950,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-12,18:30,66951,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-12,17:00,67014,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-12,19:30,67015,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-12,22:15,67016,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-12,20:35,66995,Mufasa: The Lion King,Rishon Letzion,3D
CC,25-01-12,15:20,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-12,18:10,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-12,21:00,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-12,14:15,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-12,16:50,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-12,18:50,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-12,21:30,5135,Mufasa: The Lion King,Jerusalem,R
YP,25-01-12,14:00,47575,Mufasa: The Lion King,Ayalon,R
YP,25-01-12,16:30,47576,Mufasa: The Lion King,Ayalon,R
YP,25-01-12,19:20,47542,Mufasa: The Lion King,Ayalon,R
YP,25-01-12,21:50,47543,Mufasa: The Lion King,Ayalon,R
CC,25-01-12,15:40,5135,Mufasa: The Lion King,Kfar Saba,R
CC,25-01-12,18:10,5135,Mufasa: The Lion King,Kfar Saba,R
YP,25-01-12,14:00,68998,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-12,16:30,68999,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-12,20:00,68840,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-12,22:30,68841,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-12,16:00,68754,Mufasa: The Lion King,Beer Sheva,IMAX 3D
YP,25-01-12,18:30,68755,Mufasa: The Lion King,Beer Sheva,IMAX 3D
YP,25-01-12,19:30,68700,Mufasa: The Lion King,Beer Sheva,VIP
YP,25-01-12,22:00,68701,Mufasa: The Lion King,Beer Sheva,VIP
CC,25-01-12,15:20,5135,Mufasa: The Lion King,Netanya,R
CC,25-01-12,18:00,5135,Mufasa: The Lion King,Netanya,R
CC,25-01-12,19:00,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-12,21:50,5135,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-12,19:30,58231,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-12,22:00,58232,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-12,22:00,58518,Mufasa: The Lion King,Zichron Yaakov,VIP
CC,25-01-12,14:00,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-12,16:30,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-12,19:00,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-12,21:30,5135,Mufasa: The Lion King,Chadera,R
YP,25-01-12,14:30,74138,Mufasa: The Lion King,Haifa,R
YP,25-01-12,17:00,74281,Mufasa: The Lion King,Haifa,R
YP,25-01-12,19:40,74282,Mufasa: The Lion King,Haifa,R
YP,25-01-12,21:30,74075,Mufasa: The Lion King,Haifa,R
YP,25-01-12,16:45,74048,Mufasa: The Lion King,Haifa,VIP
YP,25-01-12,19:10,74049,Mufasa: The Lion King,Haifa,VIP
YP,25-01-12,21:45,74050,Mufasa: The Lion King,Haifa,VIP
YP,25-01-12,18:45,74107,Mufasa: The Lion King,Haifa,3D
CC,25-01-12,16:10,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-12,18:50,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-12,19:50,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-12,21:30,5135,Mufasa: The Lion King,Ashdod,R
YP,25-01-12,14:00,68826,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-12,16:30,68827,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-12,19:00,68828,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-12,16:10,68760,Mufasa: The Lion King,Jerusalem,R
YP,25-01-12,18:45,68761,Mufasa: The Lion King,Jerusalem,R
YP,25-01-12,18:45,68857,Mufasa: The Lion King,Jerusalem,R
YP,25-01-12,21:15,68762,Mufasa: The Lion King,Jerusalem,R
RH,25-01-12,16:45,44370,Mufasa: The Lion King,Givataim,R
RH,25-01-12,19:20,44457,Mufasa: The Lion King,Givataim,R
RH,25-01-12,19:20,17266,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-12,19:20,21506,Mufasa: The Lion King,Kiryat Ono,R
ML,25-01-12,22:00,62304,Nosferatu,Carmiel,R
LC,25-01-12,21:30,563846,Nosferatu,Tel Aviv,R
ML,25-01-12,21:30,58732,Nosferatu,Haifa,R
ML,25-01-12,21:00,82185,Nosferatu,Netanya,R
ML,25-01-12,22:25,82186,Nosferatu,Netanya,R
YP,25-01-12,21:45,66940,Nosferatu,Rishon Letzion,R
YP,25-01-12,21:45,68953,Nosferatu,Beer Sheva,R
YP,25-01-12,21:30,73858,Nosferatu,Haifa,R
CC,25-01-12,22:10,5458,Nosferatu,Rishon Letzion,R
CC,25-01-12,21:30,5458,Nosferatu,Jerusalem,R
CC,25-01-12,22:00,5458,Nosferatu,Ashdod,R
YP,25-01-12,16:05,74236,Red One,Haifa,R
ML,25-01-12,16:30,62302,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-12,18:55,62301,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-12,21:20,62303,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-12,16:45,82210,Sonic the Hedgehog 3,Netanya,R
ML,25-01-12,19:15,82211,Sonic the Hedgehog 3,Netanya,R
ML,25-01-12,21:45,82212,Sonic the Hedgehog 3,Netanya,R
HC,25-01-12,21:30,2871,Sonic the Hedgehog 3,Nahariya,R
HC,25-01-12,14:30,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-12,16:50,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-12,19:10,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-12,21:30,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-12,17:10,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-12,19:30,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-12,21:45,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-12,21:10,2871,Sonic the Hedgehog 3,Rehovot,R
HC,25-01-12,22:00,2871,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-12,14:00,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-12,16:30,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-12,14:20,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-12,17:00,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-12,16:40,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-12,19:15,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-12,16:30,5369,Sonic the Hedgehog 3,Kfar Saba,Prime
CC,25-01-12,15:00,5369,Sonic the Hedgehog 3,Netanya,Prime
CC,25-01-12,17:30,5369,Sonic the Hedgehog 3,Netanya,Prime
CC,25-01-12,14:20,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-12,16:45,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-12,18:30,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-12,14:20,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-12,16:00,5369,Sonic the Hedgehog 3,Ashdod,R
YP,25-01-12,14:15,66967,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-12,19:00,66969,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-12,21:40,66970,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-12,21:00,67003,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,25-01-12,21:15,67007,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,25-01-12,16:20,47667,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-12,18:50,47668,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-12,21:20,47669,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-12,14:15,68765,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-12,16:45,68766,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-12,19:15,68767,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-12,21:45,68768,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-12,21:00,69112,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,25-01-12,21:15,68813,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,25-01-12,14:10,58299,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-12,16:30,58300,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-12,18:50,58301,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-12,21:10,58302,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-12,14:15,73766,Sonic the Hedgehog 3,Haifa,R
YP,25-01-12,16:45,73767,Sonic the Hedgehog 3,Haifa,R
YP,25-01-12,19:00,73702,Sonic the Hedgehog 3,Haifa,R
YP,25-01-12,19:15,73768,Sonic the Hedgehog 3,Haifa,R
YP,25-01-12,21:40,73769,Sonic the Hedgehog 3,Haifa,R
YP,25-01-12,21:00,73736,Sonic the Hedgehog 3,Haifa,SCREENX
YP,25-01-12,21:15,74219,Sonic the Hedgehog 3,Haifa,4DX
YP,25-01-12,14:15,68701,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-12,16:30,68702,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-12,19:15,68703,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-12,21:30,68704,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-12,21:15,68672,Sonic the Hedgehog 3,Jerusalem,4DX
LC,25-01-12,14:00,563845,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-12,19:20,563844,State Property: Blood on the Streets,Tel Aviv,R
